"","Mean_VelocityU","Velocity_25U","Velocity_75U","Velocity_5U","Velocity_95U","Mean_VelocityA","Velocity_25A","Velocity_75A","Velocity_5A","Velocity_95A","Mean_DepthU","Depth_25U","Depth_75U","Depth_5U","Depth_95U","Mean_DepthA","Depth_25A","Depth_75A","Depth_5A","Depth_95A","Mean_SubstrateU","Substrate_25U","Substrate_75U","Substrate_5U","Substrate_95U","Mean_SubstrateA","Substrate_25A","Substrate_75A","Substrate_5A","Substrate_95A","Mean_InstreamU","Instream_25U","Instream_75U","Instream_5U","Instream_95U","Mean_InstreamA","Instream_25A","Instream_75A","Instream_5A","Instream_95A","Mean_CanopyU","Canopy_25U","Canopy_75U","Canopy_5U","Canopy_95U","Mean_CanopyA","Canopy_25A","Canopy_75A","Canopy_5A","Canopy_95A"
"1",0.138333333333333,0.01,0.265,0,0.4285,0.170900900900901,0.04,0.225,0,0.555,52.9166666666667,49,60,33.3,67.6,46.7297297297297,31.5,59.5,14.5,83,5.33333333333333,5,6,3.55,7,5.07207207207207,4.5,6,3,7,0.145833333333333,0,0.225,0,0.435,0.114864864864865,0,0.2,0,0.5,0.666666666666667,0,1,0,1,0.518181818181818,0,1,0,1
"2",0.135833333333333,0.0275,0.1925,0.01,0.379,0.153603603603604,0.03,0.19,0,0.53,51.8333333333333,43.5,60.5,33.3,64.9,45.9189189189189,30.5,57,14.5,83,5.08333333333333,5,5.25,3.55,6.45,4.94594594594595,4,6,2,7,0.166666666666667,0,0.3,0,0.435,0.117117117117117,0,0.2,0,0.45,0.75,0.75,1,0,1,0.541284403669725,0,1,0,1
"3",0.13,0.01,0.1925,0,0.4285,0.158108108108108,0.03,0.195,0,0.58,51.25,39,60,30.55,67.6,42.9099099099099,27.5,55.5,13.5,76.5,5.16666666666667,5,6,3.55,6.45,5.07207207207207,4.5,6,3,7,0.1375,0,0.225,0,0.435,0.118918918918919,0,0.2,0,0.5,0.75,0.75,1,0,1,0.486238532110092,0,1,0,1
"4",0.0983333333333333,0.0175,0.155,0.0055,0.3205,0.162792792792793,0.04,0.2,0,0.555,53.3333333333333,48.75,60.5,30.55,68.7,44.9009009009009,28,58.5,14,84,5.5,5,6,4.55,7,5.03603603603604,4,6,3,7,0.15,0,0.225,0,0.435,0.114864864864865,0,0.2,0,0.45,0.833333333333333,1,1,0,1,0.481818181818182,0,1,0,1
"5",0.106666666666667,0.01,0.17,0,0.368,0.17018018018018,0.03,0.215,0,0.58,48.75,39,58.5,30.55,62.9,44.2882882882883,30,55.5,14.5,80,5.08333333333333,5,6,3.55,6,5.07207207207207,4.5,6,3,7,0.175,0.0375,0.3,0,0.435,0.114414414414414,0,0.2,0,0.45,0.833333333333333,1,1,0,1,0.495495495495495,0,1,0,1
"6",0.1025,0.025,0.155,0.0055,0.3095,0.163963963963964,0.04,0.2,0,0.53,51.1666666666667,38.25,61,30.55,68.7,45.1981981981982,32,56,14.5,77,5.33333333333333,5,6,4.55,6.45,4.97297297297297,4,6,3,7,0.141666666666667,0,0.225,0,0.435,0.117117117117117,0,0.2,0,0.5,0.833333333333333,1,1,0,1,0.458715596330275,0,1,0,1
"7",0.129166666666667,0.0175,0.1825,0,0.4285,0.172252252252252,0.035,0.225,0,0.555,50.25,39.75,58.5,30.55,64.9,44.3783783783784,29,55,15.5,80,5.16666666666667,4.75,6,3.55,7,5.06306306306306,4.5,6,2.5,7,0.0958333333333333,0,0.2,0,0.3,0.106756756756757,0,0.15,0,0.4,0.75,0.75,1,0,1,0.463636363636364,0,1,0,1
"8",0.126666666666667,0.01,0.17,0,0.4285,0.153693693693694,0.03,0.2,0,0.555,52.5833333333333,44.5,60.5,34.95,64.9,44.0630630630631,30,55,17,79.5,5.16666666666667,4.75,6,3.55,6.45,5.05405405405405,5,6,3,7,0.175,0.0375,0.3,0,0.435,0.106756756756757,0,0.175,0,0.45,0.916666666666667,1,1,0.55,1,0.445454545454545,0,1,0,1
"9",0.119166666666667,0.0275,0.155,0.0055,0.379,0.169369369369369,0.035,0.22,0,0.555,53,50.25,58.5,35.4,64.9,45.3153153153153,30,57,16,83,5.08333333333333,5,5.25,3.55,6.45,4.97297297297297,4,6,3,7,0.125,0,0.2,0,0.435,0.117567567567568,0,0.175,0,0.45,0.833333333333333,1,1,0,1,0.490909090909091,0,1,0,1
"10",0.143333333333333,0.01,0.1925,0,0.4285,0.163243243243243,0.03,0.21,0,0.53,54.5,44.5,61,37.65,71.85,42.3603603603604,27,54.5,13.5,82,5,4,6,3.55,6.45,5.07207207207207,4,6,3,7,0.15,0.0375,0.2,0,0.435,0.0972972972972973,0,0.15,0,0.4,0.833333333333333,1,1,0,1,0.5,0,1,0,1
