"","Mean_VelocityU","Velocity_25U","Velocity_75U","Velocity_5U","Velocity_95U","Mean_VelocityA","Velocity_25A","Velocity_75A","Velocity_5A","Velocity_95A","Mean_DepthU","Depth_25U","Depth_75U","Depth_5U","Depth_95U","Mean_DepthA","Depth_25A","Depth_75A","Depth_5A","Depth_95A","Mean_SubstrateU","Substrate_25U","Substrate_75U","Substrate_5U","Substrate_95U","Mean_SubstrateA","Substrate_25A","Substrate_75A","Substrate_5A","Substrate_95A","Mean_InstreamU","Instream_25U","Instream_75U","Instream_5U","Instream_95U","Mean_InstreamA","Instream_25A","Instream_75A","Instream_5A","Instream_95A","Mean_CanopyU","Canopy_25U","Canopy_75U","Canopy_5U","Canopy_95U","Mean_CanopyA","Canopy_25A","Canopy_75A","Canopy_5A","Canopy_95A"
"1",0.0942857142857143,0.07,0.11,0.025,0.189,0.111538461538462,0.0175,0.15,0,0.3195,58.8571428571429,38,73,31.8,105.4,43.5,25.75,59.75,13.55,82,5.85714285714286,5,7,4.3,7,5.28846153846154,5,6,3,7,0.214285714285714,0,0.45,0,0.57,0.121153846153846,0,0.2,0,0.4,0.571428571428571,0,1,0,1,0.44,0,1,0,1
"2",0.115714285714286,0.07,0.145,0.032,0.241,0.111538461538462,0.03,0.1425,0,0.297499999999999,65.5714285714286,43.5,74,38.1,105.4,44.6346153846154,26.75,56,14.55,82.9,6,5,7,5,7,5.26923076923077,5,6,3,7,0.171428571428571,0,0.3,0,0.54,0.1125,0,0.2,0,0.4,0.571428571428571,0,1,0,1,0.48,0,1,0,1
"3",0.102857142857143,0.04,0.135,0.013,0.238,0.107692307692308,0.0175,0.1325,0,0.3195,59.2857142857143,39.5,71,31.8,104.2,45.9615384615385,30.75,59.75,14.55,82.9,5.85714285714286,5,6.5,5,7,5.19230769230769,5,6,2.55,7,0.242857142857143,0,0.45,0,0.57,0.121153846153846,0,0.2,0,0.489999999999999,0.714285714285714,0.5,1,0,1,0.529411764705882,0,1,0,1
"4",0.142857142857143,0.08,0.18,0.066,0.259,0.106153846153846,0.02,0.13,0,0.3195,57,41,60,37.2,105.4,44.75,30,62,13.55,82,5.57142857142857,5,6.5,4.3,7,5.26923076923077,5,6,2.55,7,0.171428571428571,0,0.3,0,0.54,0.0980769230769231,0,0.1125,0,0.3725,0.714285714285714,0.5,1,0,1,0.4,0,1,0,1
"5",0.107142857142857,0.05,0.14,0.013,0.241,0.102692307692308,0.02,0.1125,0,0.3195,54.4285714285714,43.5,71,33.9,74.8,42.8653846153846,25,56,13.55,82.9,5.85714285714286,5,6.5,5,7,5.05769230769231,5,6,2,7,0.128571428571429,0,0.2,0,0.41,0.0971153846153846,0,0.15,0,0.4,0.571428571428571,0,1,0,1,0.42,0,1,0,1
"6",0.09,0.06,0.135,0.019,0.147,0.114423076923077,0.03,0.1425,0,0.3195,60.4285714285714,42,72.5,33,105.4,46.7307692307692,32,63,12.2,82.9,5.71428571428571,5,6.5,5,7,5.30769230769231,5,6,2.55,7,0.228571428571429,0.05,0.35,0,0.57,0.123076923076923,0,0.2,0,0.489999999999999,0.571428571428571,0,1,0,1,0.48,0,1,0,1
"7",0.102857142857143,0.06,0.145,0.026,0.192,0.113076923076923,0.02,0.15,0,0.3195,70.1428571428571,56.5,74,42.6,105.4,45.8076923076923,26.5,62,14.55,82.9,5.71428571428571,5,7,4.3,7,5.07692307692308,5,6,2,7,0.128571428571429,0,0.15,0,0.48,0.104807692307692,0,0.2,0,0.4,0.428571428571429,0,1,0,1,0.423076923076923,0,1,0,1
"8",0.124285714285714,0.07,0.175,0.032,0.259,0.107307692307692,0.02,0.1425,0,0.3195,60.1428571428571,41,71,37.2,104.2,46.3461538461538,25.75,63,11.65,88.5,5.57142857142857,5,6.5,4.3,7,5.21153846153846,5,6,2.55,7,0.142857142857143,0,0.2,0,0.54,0.122115384615385,0,0.2,0,0.489999999999999,0.571428571428571,0,1,0,1,0.48,0,1,0,1
"9",0.0785714285714286,0.05,0.105,0.026,0.137,0.111538461538462,0.0275,0.1425,0,0.3195,65.2857142857143,43,74,37.2,105.4,45.8653846153846,26.5,59.75,13.55,82,5.57142857142857,5,6,5,7,5.36538461538461,5,6,3,7,0.185714285714286,0,0.3,0,0.54,0.1125,0,0.1625,0,0.489999999999999,0.428571428571429,0,1,0,1,0.431372549019608,0,1,0,1
"10",0.105714285714286,0.04,0.145,0.013,0.259,0.126538461538462,0.0175,0.1525,0,0.3845,47.5714285714286,38,56.5,31.8,71.4,46.3653846153846,27.75,62.25,11.65,88.5,5.42857142857143,5,6,4.3,6.7,5.38461538461539,5,6.25,3,7,0.128571428571429,0,0.2,0,0.47,0.116346153846154,0,0.2,0,0.4,0.571428571428571,0,1,0,1,0.470588235294118,0,1,0,1
"11",0.114285714285714,0.07,0.14,0.032,0.241,0.117884615384615,0.0175,0.1325,0,0.3845,55.2857142857143,43.5,71,38.1,74.8,46.2884615384615,26.75,57.5,14.55,88.5,5.71428571428571,5,6.5,5,7,5.11538461538461,5,6,2,7,0.114285714285714,0,0.2,0,0.34,0.106730769230769,0,0.2,0,0.4,0.571428571428571,0,1,0,1,0.431372549019608,0,1,0,1
"12",0.124285714285714,0.08,0.145,0.066,0.241,0.117692307692308,0.0175,0.13,0,0.3845,61,41.5,73,37.2,105.4,44.9038461538462,26.75,56.75,14.55,88.5,6,5,7,5,7,5.25,5,6,2,7,0.171428571428571,0,0.3,0,0.54,0.118269230769231,0,0.2,0,0.4,0.571428571428571,0,1,0,1,0.54,0,1,0,1
"13",0.0957142857142857,0.07,0.115,0.025,0.192,0.109615384615385,0.0375,0.13,0,0.291999999999999,48.2857142857143,38,57,31.8,74.2,45.5384615384615,26.5,62,14.55,82,5.57142857142857,5,6.5,4.3,7,5.44230769230769,5,6,3,7,0.157142857142857,0,0.3,0,0.47,0.114423076923077,0,0.2,0,0.3725,0.571428571428571,0,1,0,1,0.5,0,1,0,1
"14",0.105714285714286,0.04,0.145,0.013,0.241,0.118076923076923,0.0175,0.1325,0,0.3845,59.8571428571429,39.5,74,31.8,105.4,47.2692307692308,31,63,12.2,82.9,5.85714285714286,5,6.5,5,7,5.36538461538461,5,6,3,7,0.242857142857143,0,0.45,0,0.57,0.114423076923077,0,0.2,0,0.4,0.714285714285714,0.5,1,0,1,0.48,0,1,0,1
"15",0.0857142857142857,0.07,0.11,0.025,0.147,0.136538461538462,0.03,0.1625,0,0.3845,59.1428571428571,38,73,31.8,105.4,42.6923076923077,25,56.75,11.65,69.35,6,5,7,5,7,5.36538461538461,5,6,2.55,7,0.242857142857143,0,0.45,0,0.57,0.113461538461538,0,0.1625,0,0.489999999999999,0.571428571428571,0,1,0,1,0.44,0,1,0,1
"16",0.0971428571428571,0.04,0.115,0.013,0.241,0.108461538461538,0.02,0.1525,0,0.248,47.8571428571429,38,57,31.8,71.4,46.4807692307692,30.25,62,15.55,82.9,5.57142857142857,5,6,5,6.7,5.23076923076923,5,6,2,7,0.157142857142857,0,0.3,0,0.47,0.116346153846154,0,0.2,0,0.3725,0.571428571428571,0,1,0,1,0.44,0,1,0,1
"17",0.124285714285714,0.08,0.145,0.066,0.241,0.124423076923077,0.02,0.145,0,0.3845,61,41.5,73,37.2,105.4,44.7692307692308,26.75,62.25,13.55,88.5,6,5,7,5,7,5.17307692307692,5,6,2,7,0.171428571428571,0,0.3,0,0.54,0.1125,0,0.2,0,0.3725,0.571428571428571,0,1,0,1,0.490196078431373,0,1,0,1
