Velocity,Substrate,Depth,Velocity_full,Depth_full,Velocity_25,Velocity_75,Velocity_25_Suit_Used,Velocity_25_UnSuit_Avail,Velocity_25_UnSuit_Used,Velocity_25_Suit_Avail,t_stat_50_Velocity,p_50_Velocity,Substrate_25,Substrate_75,Substrate_25_Suit_Used,Substrate_25_UnSuit_Avail,Substrate_25_UnSuit_Used,Substrate_25_Suit_Avail,t_stat_50_Substrate,p_50_Substrate,Depth_25,Depth_75,Depth_25_Suit_Used,Depth_25_UnSuit_Avail,Depth_25_UnSuit_Used,Depth_25_Suit_Avail,t_stat_50_Depth,p_50_Depth
0.015337725302241027,-0.09416600688960586,-0.27139685612671843,-0.0054911224655188415,-0.2718398316677995,0.04,0.2,3,73,2,53,0.7950952727939903,0,4,5,3,34,2,92,-0.6393904899548946,0,22,26,3,103,2,23,2.29530180427239,1
0.16189132511216384,0.29177418836651925,-0.00772179625693908,0.163204858097897,0.011386522702844733,0.08,0.22,3,91,2,35,1.5571417115999437,0,5,5,3,87,2,39,1.3648873677198374,0,20,30,3,78,2,48,0.9851772580058255,0
-0.030429492662486166,0.4647136772608288,-0.24915724084932767,-0.04845477146265979,-0.2528243783227029,0.16,0.2,3,117,2,9,4.018329103933002,1,5,6,4,69,1,57,1.5282540325775889,0,20,25,3,105,2,21,2.4565777299532336,1
0.5996904075026978,0.10786526799268716,-0.2713963079861478,0.5792831169812601,-0.12333041531836723,0.11,0.47,3,77,2,49,0.9462410758029534,0,5,5,3,87,2,39,1.3648873677198374,0,20,27,3,93,2,33,1.6608557848828356,1
0.5248357329392381,0.29177330540834046,0.24397877287874079,0.6005935778387355,0.3675117436783618,0.13,0.43,3,84,2,42,1.2314567747646263,0,4,6,5,16,0,110,0.8504454238277684,0,18,27,3,83,2,43,1.188679023458176,0
-0.030429310188546946,0.10786526799268716,-0.12299031890441145,-0.04023196085978429,-0.12630531854838778,0.04,0.17,3,77,2,49,0.9462410758029534,0,5,5,3,87,2,39,1.3648873677198374,0,20,26,4,95,1,31,2.745498187681768,1
0.5828448447073598,0.6326898105117901,-0.24915674842489957,0.5649412582759079,-0.10828933888457123,0.17,0.47,3,92,2,34,1.6082883617923005,0,5,6,5,69,0,57,2.4052713487539643,1,20,30,3,78,2,48,0.9851772580058255,0
0.651718494526424,0.6326898105117901,0.39045042536083124,0.7976125249180683,0.5807410737316955,0.13,0.47,3,82,2,44,1.1466579542586297,0,5,6,5,69,0,57,2.4052713487539643,1,20,30,3,78,2,48,0.9851772580058255,0
0.5699191515572167,0.4647136772603892,-0.29401133774739935,0.5438650015088271,-0.16412195655716957,0.17,0.47,3,92,2,34,1.6082883617923005,0,5,6,4,69,1,57,1.5282540325775889,0,18,30,3,68,2,58,0.6140929445973873,0
0.47620100163528045,-0.09416600688799329,-0.4639590364667083,0.42574087647289915,-0.3909802545144803,0.11,0.43,3,79,2,47,1.0246461178683253,0,4,5,3,34,2,92,-0.6393904899548946,0,20,26,3,95,2,31,1.770699686901488,1
0.5294926354858221,0.6326882516072782,0.2592749505700913,0.6097319551508128,0.3845438784625454,0.13,0.47,3,82,2,44,1.1466579542586297,0,5,6,4,69,1,57,1.5282540325775889,0,18,30,3,68,2,58,0.6140929445973873,0
0.31389408523576356,0.4647149654484489,0.5761341093910635,0.4207316421709215,0.6089673919160385,0.11,0.43,3,79,2,47,1.0246461178683253,0,5,5,4,87,1,39,2.2905948959491362,1,25,30,3,98,2,28,1.9492228025677774,1
0.38904726374120296,0.46471238908042223,0.13212941176128484,0.4233441650073091,0.20392930799385162,0.13,0.2,3,110,2,16,2.945749586331628,1,4,6,5,16,0,110,0.8504454238277684,0,18,22,3,101,2,25,2.148267044759368,1
-0.07974705990643471,-0.5909918209028957,-0.18458159946312266,-0.09268472652757397,-0.1913588315126087,0.04,0.2,3,73,2,53,0.7950952727939903,0,4,5,4,34,1,92,0.34613730732950654,0,22,26,3,103,2,23,2.29530180427239,1
0.30716440678044354,-0.09416569980155794,-0.7188308027091949,0.24670654633271186,-0.7045880528977676,0.08,0.2,3,95,2,31,1.770699686901488,1,4,6,4,16,1,110,-0.4764818018878198,0,18,22,3,101,2,25,2.148267044759368,1
0.3464034712572426,0.6326898105110836,0.49883693057571676,0.44557162011765417,0.5446640287775663,0.13,0.43,3,84,2,42,1.2314567747646263,0,5,6,5,69,0,57,2.4052713487539643,1,25,30,3,98,2,28,1.9492228025677774,1
0.0262764126367651,0.2917727443238958,-0.2491574551544445,0.006512212757545892,-0.24860910111658152,0.04,0.17,3,77,2,49,0.9462410758029534,0,5,6,4,69,1,57,1.5282540325775889,0,20,26,3,95,2,31,1.770699686901488,1
0.5655525186146129,0.9767567795801549,0.19710715893768668,0.6374519543940088,0.34272090247481624,0.16,0.47,3,89,2,37,1.45872017744283,0,6,6,4,108,1,18,3.855148616676959,1,14,30,3,51,2,75,0.021276558982267893,0
0.6745038943050559,0.29177418836651925,-0.14320554600377958,0.6866978125461418,0.06375852525840002,0.22,0.47,3,99,2,27,2.013030395198826,1,5,5,3,87,2,39,1.3648873677198374,0,18,30,3,68,2,58,0.6140929445973873,0
-0.06705822088087164,-0.09416600688901328,-0.16373320424733034,-0.07900100435420075,-0.1697209272118491,0.04,0.17,3,77,2,49,0.9462410758029534,0,4,5,3,34,2,92,-0.6393904899548946,0,20,26,3,95,2,31,1.770699686901488,1
