Velocity,Substrate,Depth,Velocity_full,Depth_full,Velocity_25,Velocity_75,Velocity_25_Suit_Used,Velocity_25_UnSuit_Avail,Velocity_25_UnSuit_Used,Velocity_25_Suit_Avail,t_stat_50_Velocity,p_50_Velocity,Substrate_25,Substrate_75,Substrate_25_Suit_Used,Substrate_25_UnSuit_Avail,Substrate_25_UnSuit_Used,Substrate_25_Suit_Avail,t_stat_50_Substrate,p_50_Substrate,Depth_25,Depth_75,Depth_25_Suit_Used,Depth_25_UnSuit_Avail,Depth_25_UnSuit_Used,Depth_25_Suit_Avail,t_stat_50_Depth,p_50_Depth,Velocity_5,Velocity_95,Velocity_5_Suit_Used,Velocity_5_UnSuit_Avail,Velocity_5_UnSuit_Used,Velocity_5_Suit_Avail,t_stat_90_Velocity,p_90_Velocity,Substrate_5,Substrate_95,Substrate_5_Suit_Used,Substrate_5_UnSuit_Avail,Substrate_5_UnSuit_Used,Substrate_5_Suit_Avail,t_stat_90_Substrate,p_90_Substrate,Depth_5,Depth_95,Depth_5_Suit_Used,Depth_5_UnSuit_Avail,Depth_5_UnSuit_Used,Depth_5_Suit_Avail,t_stat_90_Depth,p_90_Depth
0.16763833553244759,-0.6471164784128853,-0.16443217808940494,0.15948004680187536,-0.031539141568032704,0.03,0.065,3,245,4,36,2.2948249749876792,1,2,4,5,205,4,93,1.543713852648406,0,61,90,5,239,4,69,2.317552242622152,1,0.006000000000000001,0.077,5,206,2,75,2.6103580116911673,1,1,6.199999999999999,8,76,1,222,0.9813362123248687,0,29.199999999999996,136.6,7,98,2,210,0.6106393510689968,0
0.38796438937217714,-0.5354778414841784,-0.16183304327922315,0.35757572966133216,-0.1566358670905256,0.06,0.09,4,262,3,19,4.857142705040932,1,1,5,7,134,2,164,1.3533250685184166,0,53,97.75,4,210,4,98,1.08591099640895,0,0.018000000000000002,0.17699999999999994,5,202,2,79,2.4904563365078776,1,1,6,9,76,0,222,1.74655841935255,1,50,138.39999999999998,7,150,1,158,2.0237534316338928,1
0.14196827332415507,-0.5354781924871879,-0.14113270545770443,0.13886339822829813,-0.011563918423977049,0.03,0.055,3,253,4,28,2.773645391154974,1,2,5,5,173,4,125,0.8140936291573831,0,67,90,5,262,4,46,3.2692302012396746,1,0.006000000000000001,0.07399999999999998,5,206,2,75,2.6103580116911673,1,1,6.6,8,76,1,222,0.9813362123248687,0,30.399999999999995,136.6,7,99,2,209,0.6296194700933432,0
0.202462609472208,-0.8313274149376508,-0.2451329314492573,0.12106193000530054,-0.38401854331134505,0.035,0.065,3,259,4,22,3.251362610890674,1,1,5,7,134,2,164,1.3533250685184166,0,65.5,84,4,273,4,35,3.280106538437926,1,0.023,0.077,5,243,2,38,4.246200704333488,1,1,6,9,76,0,222,1.74655841935255,1,56.45,106.25,6,202,2,106,2.369185655623843,1
0.20246274808006767,-0.6471156181760966,0.027288818826739364,0.20021658437666887,-0.008955417729365305,0.0275,0.065,4,245,4,36,3.0034982010143447,1,1,5,8,134,1,164,2.016018633246367,1,67,98,5,251,4,57,2.762088099878985,1,0.007000000000000002,0.09299999999999999,6,197,2,84,2.7166952912162636,1,1,6.199999999999999,8,76,1,222,0.9813362123248687,0,54.4,136.6,7,165,2,143,1.8567307478775004,1
0.2620784545380381,-0.42954875279079985,-0.24109249190370455,0.24237120115038532,-0.08655965498961433,0.05,0.07500000000000001,3,266,4,15,4.050720623531498,1,2,5,5,173,4,125,0.8140936291573831,0,54,92,5,220,4,88,1.7525448160769053,1,0.012000000000000002,0.094,5,218,2,63,3.015819194935045,1,1,6.6,8,76,1,222,0.9813362123248687,0,25.999999999999996,136.6,7,92,2,216,0.4951679428803158,0
0.223643051590269,-0.5904345836362603,-0.4614008873376825,0.13976294362604033,-0.4118209705371358,0.035,0.07,4,257,3,24,4.2873236194685385,1,1,5,7,134,2,164,1.3533250685184166,0,58,82,5,244,4,64,2.4920667244124726,1,0.023,0.077,5,243,2,38,4.246200704333488,1,1,6.6,8,76,1,222,0.9813362123248687,0,27.599999999999994,104.99999999999999,7,132,2,176,1.235239306516254,0
0.06616286874634231,-0.6471164784128853,-0.18008490827205764,0.0381808388921759,-0.0981302435785638,0.01,0.055,3,216,4,65,1.213835941529873,0,2,4,5,205,4,93,1.543713852648406,0,61,90,5,239,4,69,2.317552242622152,1,0,0.07399999999999998,6,39,1,242,-0.030734645966710765,0,1,6.199999999999999,8,76,1,222,0.9813362123248687,0,26.799999999999997,136.6,7,95,2,213,0.5532656551706886,0
0.0988137166151972,-0.37806551183445036,-0.24378467066446366,0.05321522988672371,-0.17146581109210188,0.01,0.06,4,208,3,73,1.840212380499929,1,3,5,6,204,3,94,2.215162195603763,1,52,98,5,204,4,104,1.3565163739172041,0,0,0.07399999999999998,6,39,1,242,-0.030734645966710765,0,1.4,6.199999999999999,7,115,2,183,0.9961725947274699,0,25.999999999999996,136.6,7,92,2,216,0.4951679428803158,0
0.2709898071341356,-0.2268980473937846,0.056840557628330055,0.28911396323675564,0.07528140215873241,0.0075,0.07250000000000001,4,206,4,75,1.4586760821375306,0,3,5,5,204,4,94,1.518365766821415,0,61,115,5,203,4,105,1.3334246169228838,0,0,0.16449999999999992,7,16,1,265,-0.8067394339158558,0,1.4,6.6,7,115,2,183,0.9961725947274699,0,53.2,151,8,90,1,218,1.1837549813047656,0
