Velocity,Substrate,Depth,Velocity_full,Depth_full,Velocity_25,Velocity_75,Velocity_25_Suit_Used,Velocity_25_UnSuit_Avail,Velocity_25_UnSuit_Used,Velocity_25_Suit_Avail,t_stat_50_Velocity,p_50_Velocity,Substrate_25,Substrate_75,Substrate_25_Suit_Used,Substrate_25_UnSuit_Avail,Substrate_25_UnSuit_Used,Substrate_25_Suit_Avail,t_stat_50_Substrate,p_50_Substrate,Depth_25,Depth_75,Depth_25_Suit_Used,Depth_25_UnSuit_Avail,Depth_25_UnSuit_Used,Depth_25_Suit_Avail,t_stat_50_Depth,p_50_Depth,Velocity_5,Velocity_95,Velocity_5_Suit_Used,Velocity_5_UnSuit_Avail,Velocity_5_UnSuit_Used,Velocity_5_Suit_Avail,t_stat_90_Velocity,p_90_Velocity,Substrate_5,Substrate_95,Substrate_5_Suit_Used,Substrate_5_UnSuit_Avail,Substrate_5_UnSuit_Used,Substrate_5_Suit_Avail,t_stat_90_Substrate,p_90_Substrate,Depth_5,Depth_95,Depth_5_Suit_Used,Depth_5_UnSuit_Avail,Depth_5_UnSuit_Used,Depth_5_Suit_Avail,t_stat_90_Depth,p_90_Depth
-0.39988360014338126,-0.2959882500026925,1.1812068551514516,-0.4225995911181034,1.156800645739156,0.01,0.3,5,150,4,251,-0.43117330113262475,0,4,5,7,209,2,200,1.7140050466550552,1,38,60,5,274,4,130,1.478743103039135,0,0,0.39199999999999996,8,82,1,319,0.6894701454907889,0,3,5,9,159,0,250,2.3762734830476835,1,30.4,63,8,212,1,192,2.455874248474603,1
-0.02574413713695739,-0.06415360297295705,1.1343014318595555,-0.006962901968062785,1.1319822424461832,0.12,0.34,5,242,4,159,0.9632098212193225,0,5,5,6,261,3,148,1.8751489248886657,1,40,58,5,293,4,111,1.853879966467285,1,0.015999999999999997,0.412,7,133,2,268,0.6909750274285542,0,3.4,5.6,7,209,2,200,1.7140050466550552,1,35.599999999999994,61.4,7,245,2,159,2.325182116377703,1
-0.49616875370143504,0.02558601266887562,0.9553414525962444,-0.5437634832193556,0.9373675449657504,0.05,0.26,5,217,4,184,0.5755683114505552,0,5,5,5,261,4,148,1.1932353462568284,0,34,58,5,228,4,176,0.7170778339270996,0,0.015999999999999997,0.39199999999999996,7,136,2,265,0.7341536174672456,0,3.4,6,8,72,1,337,0.5074954530643231,0,29.200000000000003,61.4,7,186,2,218,1.4190928009505361,0
-0.030430471389923268,-0.06415360297209477,1.2282813166218667,-0.0032715727510366755,1.2264973988497656,0.12,0.34,5,242,4,159,0.9632098212193225,0,5,5,6,261,3,148,1.8751489248886657,1,42,59,5,311,4,93,2.2692352354849654,1,0.03599999999999999,0.42,8,153,1,248,1.6567918972655187,1,3.4,5.6,7,209,2,200,1.7140050466550552,1,28,63,8,170,1,234,1.8655020940673073,1
0.08933723994965892,0.025586012667661695,0.8542903194662129,0.10074787503210485,0.8558483035126704,0.09,0.42,6,209,3,192,1.1153923347873835,0,5,5,5,261,4,148,1.1932353462568284,0,34,50,6,250,3,154,1.7387621996717655,1,0,0.6719999999999998,8,29,1,372,-0.44195097601272687,0,3.4,6,8,72,1,337,0.5074954530643231,0,25.6,61,7,131,2,273,0.6479360768992213,0
0.33160569234837295,-0.29598825000312745,1.0330434470530652,0.3818668210142867,1.0658756106052942,0.01,0.42,5,122,4,279,-0.9015806072573183,0,4,5,7,209,2,200,1.7140050466550552,1,40,63,6,290,3,114,2.512730010659048,1,0,1.0559999999999998,8,3,1,398,-3.128074421943631,0,3,5,9,159,0,250,2.3762734830476835,1,14.399999999999997,64.80000000000001,7,45,2,359,-1.0355680981369995,0
-0.6068061550031144,-0.22377512229491692,0.7294733725630647,-0.6680208684920587,0.7221435675543668,0.01,0.28,5,161,4,240,-0.2598394996092363,0,4,5,5,209,4,200,0.3950977753002848,0,34,48,6,266,3,138,2.024059052647732,1,0,0.412,8,79,1,322,0.6430699526783358,0,2.4,6,8,22,1,387,-0.7459766292395705,0,31.6,57.8,7,220,2,184,1.9182160893490532,1
-0.17189109945119735,-0.36431329185957423,0.7607464375061813,-0.18939360006927036,0.7530178206214211,0,0.3,7,107,2,294,0.29959038190453635,0,4,5,7,209,2,200,1.7140050466550552,1,30,52,5,204,4,200,0.3590683874895794,0,0,0.6719999999999998,8,29,1,372,-0.44195097601272687,0,3,5,9,159,0,250,2.3762734830476835,1,18.799999999999997,61.8,7,69,2,335,-0.40444779096186523,0
0.31786849328674227,-0.06415360297209477,0.5720191946463519,0.33449423065262995,0.578823828622931,0.05,0.42,6,167,3,234,0.5005986343512062,0,5,5,6,261,3,148,1.8751489248886657,1,31,50,5,237,4,167,0.8558169562939499,0,0.003999999999999999,0.8879999999999997,7,58,2,343,-0.6512487028798433,0,3.4,5.6,7,209,2,200,1.7140050466550552,1,14.399999999999997,61.4,7,46,2,358,-1.0032109399436666,0
-0.42489594062868913,-0.3643129199739376,0.7841712516465662,-0.4678207494331354,0.7738822817059207,0.01,0.34,5,135,4,266,-0.6755477363824728,0,3,5,8,159,1,250,1.6950647153631067,1,38,48,5,315,4,89,2.3725071276738636,1,0,0.39199999999999996,8,82,1,319,0.6894701454907889,0,3,5.6,8,159,1,250,1.6950647153631067,1,28.8,57.8,7,189,2,215,1.4615759110825124,0
