Velocity,Substrate,Depth,Velocity_full,Depth_full,Velocity_25,Velocity_75,Velocity_25_Suit_Used,Velocity_25_UnSuit_Avail,Velocity_25_UnSuit_Used,Velocity_25_Suit_Avail,t_stat_50_Velocity,p_50_Velocity,Substrate_25,Substrate_75,Substrate_25_Suit_Used,Substrate_25_UnSuit_Avail,Substrate_25_UnSuit_Used,Substrate_25_Suit_Avail,t_stat_50_Substrate,p_50_Substrate,Depth_25,Depth_75,Depth_25_Suit_Used,Depth_25_UnSuit_Avail,Depth_25_UnSuit_Used,Depth_25_Suit_Avail,t_stat_50_Depth,p_50_Depth
-0.0822376115500265,0.1894901108779828,0.6269868711368431,0.008051644160709647,0.6277615034258108,0.13,0.20500000000000002,6,103,4,19,3.447025082770677,1,5,6,10,21,0,101,1.4307218450085502,0,22.25,44.5,4,78,6,44,0.24864974943134702,0
-0.0822376115500265,0.1894901108779828,0.6269868711368431,0.008051644160709647,0.6277615034258108,0.13,0.20500000000000002,6,103,4,19,3.447025082770677,1,5,6,10,21,0,101,1.4307218450085502,0,22.25,44.5,4,78,6,44,0.24864974943134702,0
-0.0822376115500265,0.1894901108779828,0.6269868711368431,0.008051644160709647,0.6277615034258108,0.13,0.20500000000000002,6,103,4,19,3.447025082770677,1,5,6,10,21,0,101,1.4307218450085502,0,22.25,44.5,4,78,6,44,0.24864974943134702,0
-0.0822376115500265,0.1894901108779828,0.6269868711368431,0.008051644160709647,0.6277615034258108,0.13,0.20500000000000002,6,103,4,19,3.447025082770677,1,5,6,10,21,0,101,1.4307218450085502,0,22.25,44.5,4,78,6,44,0.24864974943134702,0
-0.0822376115500265,0.1894901108779828,0.6269868711368431,0.008051644160709647,0.6277615034258108,0.13,0.20500000000000002,6,103,4,19,3.447025082770677,1,5,6,10,21,0,101,1.4307218450085502,0,22.25,44.5,4,78,6,44,0.24864974943134702,0
-0.0822376115500265,0.1894901108779828,0.6269868711368431,0.008051644160709647,0.6277615034258108,0.13,0.20500000000000002,6,103,4,19,3.447025082770677,1,5,6,10,21,0,101,1.4307218450085502,0,22.25,44.5,4,78,6,44,0.24864974943134702,0
-0.0822376115500265,0.1894901108779828,0.6269868711368431,0.008051644160709647,0.6277615034258108,0.13,0.20500000000000002,6,103,4,19,3.447025082770677,1,5,6,10,21,0,101,1.4307218450085502,0,22.25,44.5,4,78,6,44,0.24864974943134702,0
-0.0822376115500265,0.1894901108779828,0.6269868711368431,0.008051644160709647,0.6277615034258108,0.13,0.20500000000000002,6,103,4,19,3.447025082770677,1,5,6,10,21,0,101,1.4307218450085502,0,22.25,44.5,4,78,6,44,0.24864974943134702,0
-0.0822376115500265,0.1894901108779828,0.6269868711368431,0.008051644160709647,0.6277615034258108,0.13,0.20500000000000002,6,103,4,19,3.447025082770677,1,5,6,10,21,0,101,1.4307218450085502,0,22.25,44.5,4,78,6,44,0.24864974943134702,0
-0.0822376115500265,0.1894901108779828,0.6269868711368431,0.008051644160709647,0.6277615034258108,0.13,0.20500000000000002,6,103,4,19,3.447025082770677,1,5,6,10,21,0,101,1.4307218450085502,0,22.25,44.5,4,78,6,44,0.24864974943134702,0
